,rank,id,form_id,name,form,alias,move,move_rate,nature,nature_rate,ability,ability_rate,item,item_rate,terastal,terastal_rate
0233-000,24,233,0,ポリゴン２,,ポリゴン２,"['じこさいせい', 'れいとうビーム', 'シャドーボール', 'でんじは', 'イカサマ', 'トライアタック', 'ほうでん', 'トリックルーム', 'テラバースト', '１０まんボルト']","[89.0, 81.6, 51.2, 36.1, 30.7, 27.9, 20.5, 19.0, 16.0, 8.2]","['おだやか', 'ひかえめ', 'ずぶとい', 'れいせい', 'なまいき', 'のんき', 'わんぱく', 'しんちょう', 'おくびょう', 'まじめ']","[45.8, 23.8, 17.4, 7.2, 2.3, 2.0, 0.3, 0.2, 0.2, 0.1]","['ダウンロード', 'トレース', 'アナライズ']","[64.0, 32.4, 3.6]","['しんかのきせき', 'いのちのたま', 'こだわりメガネ', 'こだわりスカーフ', 'ラムのみ', 'ものしりメガネ', 'だっしゅつパック', 'ゴツゴツメット', 'オボンのみ', 'おんみつマント']","[99.8, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['どく', 'ゴースト', 'フェアリー', 'じめん', 'ほのお', 'でんき', 'かくとう', 'ひこう', 'みず', 'ノーマル']","[26.5, 25.9, 17.0, 7.4, 6.0, 5.9, 3.8, 2.4, 1.7, 0.9]"
0970-000,25,970,0,キラフロル,,キラフロル,"['だいちのちから', 'パワージェム', 'ヘドロウェーブ', 'エナジーボール', 'ステルスロック', 'キラースピン', 'マジカルシャイン', 'メテオビーム', 'どくびし', 'マッドショット']","[78.4, 67.9, 56.8, 43.5, 39.4, 24.9, 21.7, 13.2, 9.9, 9.5]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'おっとり', 'がんばりや', 'ようき', 'わんぱく', 'せっかち', 'しんちょう']","[56.7, 34.3, 4.5, 1.8, 0.7, 0.3, 0.3, 0.2, 0.2, 0.2]","['どくげしょう', 'ふしょく']","[96.4, 3.6]","['きあいのタスキ', 'パワフルハーブ', 'とつげきチョッキ', 'ふうせん', 'レッドカード', 'こだわりスカーフ', 'こだわりメガネ', 'ゴツゴツメット', 'ひかりのねんど', 'くろいヘドロ']","[59.0, 13.7, 6.4, 5.3, 5.1, 3.2, 3.0, 0.6, 0.6, 0.5]","['くさ', 'フェアリー', 'ひこう', 'じめん', 'こおり', 'ほのお', 'どく', 'むし', 'あく', 'ステラ']","[66.5, 12.8, 5.5, 3.7, 2.0, 1.7, 1.4, 1.3, 1.0, 0.9]"
0983-000,26,983,0,ドドゲザン,,ドドゲザン,"['ドゲザン', 'ふいうち', 'アイアンヘッド', 'つるぎのまい', 'ハサミギロチン', 'かわらわり', 'けたぐり', 'テラバースト', 'メタルバースト', 'ステルスロック']","[96.3, 95.6, 82.4, 49.5, 23.8, 17.4, 10.0, 6.8, 5.5, 3.4]","['いじっぱり', 'ゆうかん', 'ようき', 'しんちょう', 'わんぱく', 'のんき', 'すなお', 'やんちゃ', 'おくびょう', 'のうてんき']","[83.8, 4.7, 3.6, 2.9, 2.0, 0.5, 0.3, 0.3, 0.2, 0.2]","['そうだいしょう', 'まけんき', 'プレッシャー']","[76.5, 22.7, 0.8]","['くろいメガネ', 'とつげきチョッキ', 'きあいのタスキ', 'ふうせん', 'メンタルハーブ', 'いのちのたま', 'オボンのみ', 'せんせいのツメ', 'ラムのみ', 'こだわりハチマキ']","[43.9, 27.3, 4.7, 3.7, 3.3, 2.8, 2.7, 2.0, 1.7, 1.4]","['あく', 'ひこう', 'フェアリー', 'ゴースト', 'みず', 'くさ', 'はがね', 'かくとう', 'ほのお', 'どく']","[67.7, 16.8, 7.2, 3.1, 1.4, 0.7, 0.7, 0.5, 0.5, 0.4]"
0497-000,27,497,0,ジャローダ,,ジャローダ,"['リーフストーム', 'テラバースト', 'へびにらみ', 'みがわり', 'ちょうはつ', 'こうごうせい', 'りゅうのはどう', 'やどりぎのタネ', 'ギガドレイン', 'はたきおとす']","[99.8, 74.1, 51.4, 46.6, 46.3, 17.2, 16.6, 16.0, 8.9, 8.6]","['おくびょう', 'おだやか', 'ひかえめ', 'ずぶとい', 'むじゃき', 'まじめ', 'のうてんき', 'いじっぱり', 'がんばりや', 'のんき']","[78.7, 10.4, 8.0, 1.6, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]","['あまのじゃく', 'しんりょく']","[99.8, 0.2]","['たべのこし', 'オボンのみ', 'きあいのタスキ', 'とつげきチョッキ', 'こうかくレンズ', 'ひかりのねんど', 'ゴツゴツメット', 'ラムのみ', 'ひかりのこな', 'こだわりメガネ']","[52.8, 20.0, 4.7, 4.6, 4.5, 2.9, 1.5, 1.4, 1.2, 1.0]","['ほのお', 'いわ', 'あく', 'ステラ', 'みず', 'ゴースト', 'くさ', 'じめん', 'フェアリー', 'こおり']","[38.2, 18.4, 11.6, 7.9, 7.7, 6.0, 2.2, 2.2, 1.2, 1.1]"
0475-000,28,475,0,エルレイド,,エルレイド,"['せいなるつるぎ', 'サイコカッター', 'かげうち', 'つじぎり', 'はたきおとす', 'リーフブレード', 'トリプルアクセル', 'アクアカッター', 'トリック', 'テラバースト']","[99.5, 87.3, 59.8, 42.8, 37.0, 31.0, 21.3, 3.7, 3.1, 1.9]","['いじっぱり', 'ようき', 'ゆうかん', 'しんちょう', 'さみしがり', 'わんぱく', 'すなお', 'がんばりや', 'やんちゃ', 'のうてんき']","[77.2, 18.9, 1.0, 1.0, 0.4, 0.3, 0.2, 0.1, 0.1, 0.1]","['きれあじ', 'ふくつのこころ', 'せいぎのこころ']","[99.4, 0.5, 0.1]","['とつげきチョッキ', 'きあいのタスキ', 'こだわりスカーフ', 'ピントレンズ', 'こだわりハチマキ', 'いのちのたま', 'ラムのみ', 'たつじんのおび', 'するどいツメ', 'くろおび']","[51.1, 24.5, 11.0, 4.0, 2.0, 1.7, 1.5, 1.0, 0.6, 0.5]","['ほのお', 'あく', 'はがね', 'ゴースト', 'かくとう', 'フェアリー', 'くさ', 'ステラ', 'エスパー', 'でんき']","[27.8, 17.3, 14.7, 9.4, 7.0, 5.5, 3.7, 3.5, 3.5, 2.1]"
0902-000,29,902,0,イダイトウ,オスのすがた,イダイトウ(オス),"['おはかまいり', 'ウェーブタックル', 'アクアジェット', 'みがわり', 'クイックターン', 'こらえる', 'テラバースト', 'もろはのずつき', 'こうそくいどう', 'たきのぼり']","[99.7, 96.7, 93.4, 25.2, 20.2, 13.3, 13.2, 8.3, 7.2, 3.8]","['いじっぱり', 'ようき', 'ゆうかん', 'やんちゃ', 'さみしがり', 'せっかち', 'わんぱく', 'がんばりや', 'てれや', 'うっかりや']","[79.9, 18.1, 0.8, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","['てきおうりょく', 'すいすい', 'かたやぶり']","[56.4, 42.6, 1.0]","['いのちのたま', 'こだわりスカーフ', 'イバンのみ', 'きあいのタスキ', 'こだわりハチマキ', 'とつげきチョッキ', 'しんぴのしずく', 'ひかりのこな', 'オボンのみ', 'いかさまダイス']","[39.7, 21.5, 12.8, 10.9, 5.0, 2.3, 2.2, 1.4, 1.2, 1.0]","['ステラ', 'みず', 'ゴースト', 'フェアリー', 'かくとう', 'ノーマル', 'ドラゴン', 'こおり', 'でんき', 'いわ']","[38.8, 33.5, 10.5, 9.1, 2.3, 1.5, 1.1, 0.8, 0.6, 0.5]"
0260-000,30,260,0,ラグラージ,,ラグラージ,"['クイックターン', 'ステルスロック', 'あくび', 'まもる', 'じしん', 'はたきおとす', 'ゆきなだれ', 'ほえる', 'けたぐり', 'アクアブレイク']","[92.7, 78.2, 76.2, 36.2, 35.5, 23.2, 12.4, 11.4, 7.6, 6.8]","['のんき', 'いじっぱり', 'なまいき', 'わんぱく', 'しんちょう', 'ゆうかん', 'ひかえめ', 'ようき', 'さみしがり', 'ずぶとい']","[43.4, 19.5, 14.6, 11.1, 4.6, 3.9, 0.6, 0.5, 0.3, 0.2]","['げきりゅう', 'しめりけ']","[93.6, 6.4]","['オボンのみ', 'とつげきチョッキ', 'たべのこし', 'こだわりハチマキ', 'ゴツゴツメット', 'きあいのタスキ', 'フィラのみ', 'メンタルハーブ', 'リンドのみ', 'イバンのみ']","[65.4, 19.8, 7.0, 2.5, 0.8, 0.7, 0.7, 0.6, 0.3, 0.3]","['ほのお', 'どく', 'はがね', 'みず', 'くさ', 'フェアリー', 'ひこう', 'ドラゴン', 'あく', 'ゴースト']","[56.1, 15.4, 6.6, 6.3, 4.6, 3.5, 2.1, 1.5, 1.2, 0.8]"
0248-000,31,248,0,バンギラス,,バンギラス,"['はたきおとす', 'けたぐり', 'じしん', 'ロックブラスト', 'りゅうのまい', 'ストーンエッジ', 'ステルスロック', 'テラバースト', 'がんせきふうじ', 'ほえる']","[85.7, 60.4, 43.1, 40.4, 31.6, 30.9, 19.6, 11.1, 10.4, 7.8]","['いじっぱり', 'ようき', 'しんちょう', 'わんぱく', 'ゆうかん', 'ひかえめ', 'なまいき', 'のんき', 'てれや', 'れいせい']","[49.5, 22.7, 12.6, 9.6, 1.6, 1.1, 0.7, 0.5, 0.4, 0.3]","['すなおこし', 'きんちょうかん']","[99.6, 0.4]","['とつげきチョッキ', 'じゃくてんほけん', 'いかさまダイス', 'さらさらいわ', 'こだわりハチマキ', 'オボンのみ', 'たべのこし', 'ラムのみ', 'きあいのタスキ', 'いのちのたま']","[24.9, 18.2, 15.9, 13.2, 10.5, 4.5, 2.0, 1.8, 1.2, 1.1]","['ひこう', 'どく', 'いわ', 'じめん', 'ゴースト', 'フェアリー', 'くさ', 'ステラ', 'むし', 'かくとう']","[40.1, 11.0, 10.4, 9.5, 6.9, 6.2, 3.8, 2.8, 1.7, 1.6]"
0934-000,32,934,0,キョジオーン,,キョジオーン,"['しおづけ', 'じこさいせい', 'まもる', 'のろい', 'てっぺき', 'ボディプレス', 'ステルスロック', 'みがわり', 'じわれ', 'じしん']","[98.5, 97.3, 65.1, 40.4, 29.3, 16.1, 16.1, 12.0, 7.5, 5.9]","['わんぱく', 'しんちょう', 'のんき', 'なまいき', 'いじっぱり', 'ずぶとい', 'おだやか', 'まじめ', 'すなお', 'ゆうかん']","[58.8, 29.5, 3.6, 3.0, 1.9, 1.3, 0.5, 0.2, 0.2, 0.2]","['きよめのしお', 'がんじょう', 'クリアボディ']","[95.6, 4.2, 0.1]","['たべのこし', 'おんみつマント', 'オボンのみ', 'ゴツゴツメット', 'レッドカード', 'かえんだま', 'イバンのみ', 'タラプのみ', 'こだわりハチマキ', 'ふうせん']","[81.6, 3.2, 3.2, 2.9, 2.5, 1.2, 0.7, 0.7, 0.6, 0.4]","['ゴースト', 'みず', 'フェアリー', 'ひこう', 'どく', 'くさ', 'はがね', 'かくとう', 'むし', 'ノーマル']","[58.9, 11.6, 10.5, 10.0, 3.1, 2.2, 1.4, 0.6, 0.4, 0.3]"
0901-000,33,901,0,ガチグマ,,ガチグマ,"['からげんき', 'じしん', 'くさわけ', 'つるぎのまい', 'ドレインパンチ', 'ぶちかまし', 'まもる', 'サンダーダイブ', 'じゃれつく', 'れいとうパンチ']","[95.4, 83.1, 74.5, 50.1, 23.6, 15.4, 12.6, 8.8, 4.8, 4.3]","['ようき', 'いじっぱり', 'ゆうかん', 'しんちょう', 'わんぱく', 'さみしがり', 'やんちゃ', 'すなお', 'のんき', 'なまいき']","[55.8, 36.8, 4.6, 1.1, 0.8, 0.2, 0.1, 0.1, 0.1, 0.1]","['こんじょう', 'ぼうだん', 'きんちょうかん']","[97.6, 2.1, 0.2]","['かえんだま', 'とつげきチョッキ', 'たべのこし', 'どくどくだま', 'オボンのみ', 'こだわりハチマキ', 'サイコシード', 'だっしゅつパック', 'パンチグローブ', 'いのちのたま']","[94.7, 2.9, 0.9, 0.3, 0.3, 0.2, 0.2, 0.1, 0.1, 0.0]","['ノーマル', 'フェアリー', 'ゴースト', 'くさ', 'どく', 'かくとう', 'みず', 'でんき', 'じめん', 'はがね']","[46.4, 20.1, 17.7, 4.8, 2.5, 2.4, 2.0, 1.4, 1.1, 0.8]"
0128-002,34,128,2,ケンタロス,パルデアのすがた,ケンタロス(パルデア炎),"['レイジングブル', 'インファイト', 'おにび', 'テラバースト', 'がんせきふうじ', 'フレアドライブ', 'じしん', 'ワイルドボルト', 'ストーンエッジ', 'ニトロチャージ']","[97.3, 96.1, 55.9, 50.8, 29.8, 18.1, 13.6, 7.0, 6.5, 5.6]","['ようき', 'いじっぱり', 'わんぱく', 'きまぐれ', 'しんちょう', 'まじめ', 'むじゃき', 'てれや', 'せっかち', 'さみしがり']","[70.3, 25.8, 2.6, 0.4, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]","['いかく', 'はんすう', 'いかりのつぼ']","[98.1, 1.1, 0.7]","['だっしゅつパック', 'こだわりハチマキ', 'オボンのみ', 'とつげきチョッキ', 'いのちのたま', 'きあいのタスキ', 'ゴツゴツメット', 'たつじんのおび', 'たべのこし', 'ものまねハーブ']","[41.3, 16.8, 11.4, 7.3, 4.3, 4.3, 3.7, 2.2, 1.7, 1.3]","['こおり', 'くさ', 'フェアリー', 'かくとう', 'ひこう', 'はがね', 'ほのお', 'でんき', 'みず', 'じめん']","[33.1, 27.0, 15.3, 3.7, 3.5, 3.4, 3.1, 2.6, 2.5, 1.7]"
0937-000,35,937,0,ソウブレイズ,,ソウブレイズ,"['むねんのつるぎ', 'かげうち', 'ポルターガイスト', 'インファイト', 'つるぎのまい', 'テラバースト', 'ビルドアップ', 'みちづれ', 'おにび', 'シャドークロー']","[98.9, 81.4, 61.7, 50.4, 36.5, 22.0, 13.1, 6.3, 5.8, 4.7]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'せっかち', 'まじめ', 'さみしがり', 'ゆうかん', 'むじゃき', 'おとなしい']","[78.4, 13.2, 4.4, 2.2, 0.3, 0.3, 0.3, 0.2, 0.2, 0.1]","['くだけるよろい', 'もらいび']","[72.1, 27.9]","['きあいのタスキ', 'じゃくてんほけん', 'オボンのみ', 'とつげきチョッキ', 'たべのこし', 'こだわりハチマキ', 'ゴツゴツメット', 'いのちのたま', 'ラムのみ', 'あつぞこブーツ']","[60.7, 9.6, 7.3, 5.3, 4.4, 2.3, 1.5, 1.1, 1.0, 0.6]","['フェアリー', 'ゴースト', 'くさ', 'こおり', 'ほのお', 'ノーマル', 'かくとう', 'あく', 'ステラ', 'はがね']","[27.9, 20.0, 16.2, 11.8, 7.0, 5.9, 3.9, 1.7, 1.6, 1.4]"
0286-000,36,286,0,キノガッサ,,キノガッサ,"['マッハパンチ', 'タネマシンガン', 'キノコのほうし', 'がんせきふうじ', 'じならし', 'つるぎのまい', 'テラバースト', 'みがわり', 'やどりぎのタネ', 'きあいパンチ']","[83.4, 81.2, 80.2, 31.9, 30.3, 26.2, 24.7, 15.0, 9.6, 4.0]","['いじっぱり', 'ようき', 'わんぱく', 'むじゃき', 'ずぶとい', 'やんちゃ', 'きまぐれ', 'のうてんき', 'しんちょう', 'せっかち']","[65.9, 26.7, 3.9, 0.4, 0.4, 0.4, 0.3, 0.3, 0.2, 0.2]","['テクニシャン', 'ポイズンヒール', 'ほうし']","[84.6, 15.2, 0.2]","['きあいのタスキ', 'いかさまダイス', 'どくどくだま', 'いのちのたま', 'とつげきチョッキ', 'オボンのみ', 'たつじんのおび', 'こだわりハチマキ', 'パンチグローブ', 'ゴツゴツメット']","[64.7, 18.4, 13.7, 0.9, 0.5, 0.3, 0.3, 0.3, 0.1, 0.1]","['ほのお', 'ゴースト', 'はがね', 'いわ', 'かくとう', 'くさ', 'ノーマル', 'じめん', 'フェアリー', 'みず']","[45.3, 11.5, 11.4, 6.6, 6.2, 4.4, 2.8, 2.6, 2.4, 2.1]"
0279-000,37,279,0,ペリッパー,,ペリッパー,"['ぼうふう', 'ウェザーボール', 'とんぼがえり', 'れいとうビーム', 'テラバースト', 'おいかぜ', 'でんこうせっか', 'はねやすめ', 'なみのり', 'ハイドロポンプ']","[97.5, 71.7, 67.1, 39.6, 28.9, 27.4, 14.4, 12.5, 12.1, 10.3]","['ひかえめ', 'ずぶとい', 'おくびょう', 'のんき', 'れいせい', 'なまいき', 'おだやか', 'うっかりや', 'すなお', 'きまぐれ']","[51.5, 15.1, 11.6, 7.4, 6.2, 2.4, 2.0, 0.6, 0.6, 0.5]","['あめふらし', 'するどいめ', 'あめうけざら']","[100.0, 0.0, 0.0]","['しめったいわ', 'こだわりメガネ', 'きあいのタスキ', 'ゴツゴツメット', 'こだわりスカーフ', 'だっしゅつボタン', 'とつげきチョッキ', 'オボンのみ', 'つめたいいわ', 'いのちのたま']","[80.8, 7.2, 3.1, 3.0, 2.0, 1.0, 0.9, 0.6, 0.2, 0.2]","['じめん', 'はがね', 'みず', 'くさ', 'フェアリー', 'ひこう', 'ゴースト', 'でんき', 'あく', 'こおり']","[68.7, 9.2, 7.7, 4.6, 3.4, 2.4, 1.0, 0.9, 0.5, 0.5]"
0815-000,38,815,0,エースバーン,,エースバーン,"['かえんボール', 'とびひざげり', 'とんぼがえり', 'ダストシュート', 'ふいうち', 'テラバースト', 'アイアンヘッド', 'おにび', 'コートチェンジ', 'けたぐり']","[97.8, 87.8, 62.3, 54.3, 20.2, 15.5, 11.6, 11.2, 10.5, 3.6]","['ようき', 'いじっぱり', 'さみしがり', 'やんちゃ', 'しんちょう', 'むじゃき', 'せっかち', 'まじめ', 'ゆうかん', 'きまぐれ']","[74.3, 23.7, 0.3, 0.3, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1]","['リベロ', 'もうか']","[98.3, 1.7]","['こだわりハチマキ', 'きあいのタスキ', 'こうかくレンズ', 'いのちのたま', 'こだわりスカーフ', 'とつげきチョッキ', 'かえんだま', 'たつじんのおび', 'ラムのみ', 'あつぞこブーツ']","[53.3, 15.1, 11.2, 8.2, 5.8, 1.3, 1.2, 0.9, 0.6, 0.5]","['ほのお', 'こおり', 'ステラ', 'かくとう', 'フェアリー', 'ノーマル', 'ゴースト', 'くさ', 'でんき', 'ひこう']","[59.8, 17.0, 6.2, 5.5, 3.3, 1.7, 1.3, 1.1, 1.1, 1.0]"
0959-000,39,959,0,デカヌチャン,,デカヌチャン,"['デカハンマー', 'はたきおとす', 'アンコール', 'ステルスロック', 'でんじは', 'つるぎのまい', 'じゃれつく', 'じならし', 'アイスハンマー', 'テラバースト']","[79.7, 75.4, 74.5, 54.1, 40.1, 33.4, 15.1, 3.9, 3.7, 3.5]","['ようき', 'いじっぱり', 'しんちょう', 'わんぱく', 'おとなしい', 'やんちゃ', 'まじめ', 'せっかち', 'おくびょう', 'むじゃき']","[71.0, 14.1, 6.3, 6.0, 0.5, 0.4, 0.2, 0.2, 0.2, 0.2]","['かたやぶり', 'わるいてぐせ', 'マイペース']","[97.2, 1.7, 1.1]","['ふうせん', 'シュカのみ', 'きあいのタスキ', 'オボンのみ', 'ラムのみ', 'いのちのたま', 'ゴツゴツメット', 'レッドカード', 'メンタルハーブ', 'おんみつマント']","[75.4, 4.8, 4.1, 2.2, 1.8, 1.3, 1.2, 1.1, 1.0, 0.8]","['はがね', 'ひこう', 'ステラ', 'じめん', 'みず', 'フェアリー', 'ほのお', 'あく', 'ゴースト', 'でんき']","[31.5, 29.2, 9.1, 8.2, 7.2, 4.6, 1.6, 1.5, 1.4, 1.3]"
0980-000,40,980,0,ドオー,,ドオー,"['じこさいせい', 'じしん', 'どくどく', 'ステルスロック', 'どくづき', 'あくび', 'どくびし', 'のろい', 'ドわすれ', 'まもる']","[92.1, 87.8, 57.6, 32.4, 20.9, 19.7, 16.4, 13.1, 11.1, 11.0]","['しんちょう', 'わんぱく', 'なまいき', 'いじっぱり', 'のんき', 'おだやか', 'ずぶとい', 'ゆうかん', 'まじめ', 'やんちゃ']","[62.5, 22.5, 5.9, 2.8, 2.0, 1.7, 1.1, 0.3, 0.3, 0.1]","['てんねん', 'ちょすい', 'どくのトゲ']","[65.7, 34.1, 0.3]","['くろいヘドロ', 'たべのこし', 'おんみつマント', 'オボンのみ', 'メンタルハーブ', 'こだわりハチマキ', 'ゴツゴツメット', 'ふうせん', 'レッドカード', 'ちからのハチマキ']","[42.1, 30.8, 12.8, 6.6, 2.0, 1.0, 1.0, 0.6, 0.4, 0.3]","['あく', 'みず', 'フェアリー', 'ノーマル', 'どく', 'ゴースト', 'ひこう', 'はがね', 'じめん', 'ほのお']","[31.2, 15.0, 9.9, 8.8, 8.1, 7.0, 5.5, 3.0, 2.9, 2.2]"
0861-000,41,861,0,オーロンゲ,,オーロンゲ,"['ソウルクラッシュ', 'リフレクター', 'ひかりのかべ', 'すてゼリフ', 'ちょうはつ', 'でんじは', 'イカサマ', 'トリック', 'ふいうち', 'ねこだまし']","[77.5, 67.5, 65.4, 47.2, 36.5, 24.1, 16.9, 14.8, 12.9, 11.2]","['わんぱく', 'いじっぱり', 'しんちょう', 'おだやか', 'ずぶとい', 'ようき', 'ひかえめ', 'のんき', 'なまいき', 'ゆうかん']","[43.8, 23.5, 16.5, 7.1, 2.1, 1.5, 1.2, 1.0, 0.7, 0.7]","['いたずらごころ', 'おみとおし', 'わるいてぐせ']","[98.2, 1.3, 0.5]","['ひかりのねんど', 'たべのこし', 'こだわりハチマキ', 'こうこうのしっぽ', 'こだわりスカーフ', 'オボンのみ', 'きあいのタスキ', 'ゴツゴツメット', 'いのちのたま', 'こうかくレンズ']","[64.4, 11.2, 8.1, 5.7, 2.2, 1.6, 1.4, 0.9, 0.7, 0.5]","['はがね', 'ほのお', 'あく', 'フェアリー', 'ゴースト', 'ひこう', 'かくとう', 'どく', 'みず', 'じめん']","[32.4, 22.3, 15.5, 10.1, 4.7, 3.8, 2.9, 2.9, 1.6, 1.0]"
